Element (light),,Flash/Flashes,Glimmer/Glimmers,Shimmer/Shimmers,Spark/Sparks,Twilight/Twilight
Element (water),,Lake/Lakes,Ocean/Oceans,Pond/Ponds,Rain/Rain,Sea/Seas,Storm/Storms,Tsunami/Tsunamis,Wave/Waves
Evil,,Cruelty/Cruelty,Evil/Evil,Injustice/Injustice,Treachery/Treachery,Villain/Villains
Feeling (anger),,Agitation/Agitation,Anger/Anger,Angst/Angst,Edge/Edge,Frustration/Frustration,Fury/Fury,Hate/Hate,Hatred/Hatred,Rage/Rage,Revenge/Revenge,Vengeance/Vengeance
Feeling (fear),,Anxiety/Anxiety,Concern/Concern,Dread/Dread,Fear/Fear,Fright/Fright,Horror/Horror,Nightmare/Nightmares
Feeling (pain),,Agony/Agony,Guilt/Guilt,Heartbreak/Heartbreak,Pain/Pain,Suffering/Suffering
Feeling (sorrow),,Cynicism/Cynicism,Depression/Depression,Despair/Despair,Disappointment/Disappointment,Pity/Pity,Regret/Regret,Sadness/Sadness,Sorrow/Sorrow
Filth,,Debris/Debris,Dust/Dust,Filth/Filth,Grime/Grime,Mess/Messes,Stain/Stains
Gore,,Bloodshed/Bloodshed,Butcher/Butchers,Carnage/Carnage,Gore/Gore,Liquidator/Liquidators,Mangler/Manglers,Shredder/Shredders,Violence/Violence
Hunger,,Consumer/Consumers,Devourer/Devourers,Eater/Eaters,Famine/Famine,Hunger/Hunger,Starvation/Starvation,Taster/Tasters
Hunt,,Hunt/Hunts,Hunter/Hunters,Predator/Predators,Pursuer/Pursuers,Pursuit/Pursuits,Stalker/Stalkers,Tracker/Trackers
Injury,,Bruise/Bruises,Contusion/Contusions,Fracture/Fractures,Gash/Gashes,Hospital/Hospitals,Injury/Injuries,Laceration/Lacerations,Rash/Rashes,Scar/Scars,Scrape/Scrapes,Scratch/Scratches,Wound/Wounds
Instrument,,Bell/Bells,Cello/Cellos,Drum/Drums,Harp/Harps,Piano/Pianos,Viola/Violas,Violin/Violins
Magic,,Cantrip/Cantrips,Curse/Curses,Hex/Hexes,Mage/Mages,Magic/Magic,Spell/Spells,Warlock/Warlocks,Witch/Witches
Material,,Coal/Coal,Flint/Flint,Leather/Leather,Obsidian/Obsidian,Quartz/Quartz,Salt/Salt
Material (building),,Brick/Bricks,Cement/Cement,Concrete/Concrete,Pillar/Pillars
Material (crystal),,Crystal/Crystals,Diamond/Diamonds,Fractal/Fractals,Fragment/Fragments,Gem/Gems,Glass/Glass,Mirror/Mirrors,Onyx/Onyx,Ruby/Rubies,Shard/Shards
Material (metal),,Iron/Iron,Lead/Lead,Mercury/Mercury,Metal/Metal,Silver/Silver,Steel/Steel
Mental,,Asylum/Asylums,Hysteria/Hysteria,Lobotomy/Lobotomies,Lunatic/Lunatics,Maniac/Maniacs,Paranoia/Paranoia,Psychopath/Psychopaths,Sociopath/Sociopaths
Might,,Might/Might,Power/Powers,Strength/Strength
